"id_org","org_name","id","stat","requester","date","subject","descript","tag"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","1468","closed","1678978558",2015-11-13,"Duda publicación de datos CONADESUCA","Buen día escuadrón de datos en nombre del Fís. Mat. José Fernández Betanzos que actúa como Enlace Institucional y Administrador de datos abiertos del CONADESUCA, quisiera solicitar la aclaración de una duda, acabo de publicar los archivos en ADELA y ya se ven reflejados en datos.gob.mx, la cuestión es que a la hora de buscarlos en datos.gob.mx en la columna de “Formato” dice SQL Server, MySQL y Excel para los recursos de datos del CONADESUCA, cuando debería de decir CSV ya que los archivos son formato .csv, ¿esto está relacionado con la columna “¿en qué plataforma, tecnología, programa o sistema se albergan?” del inventario de datos? Ya que se nos indicó que en esa columna debería de decir de en donde se albergan los datos, no el formato del archivo subido.\n\nEspero su respuesta, saludos.\n\n[cid","adela"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","1512","closed","1225853927",2015-11-23,"No puedo publicar en ADELA","Buen día!!\n\nDe SAGARPA","adela"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","1375","closed","1225853847",2015-11-03,"Accesibilidad y Permanencia Recursos de Datos","Estimado Administrador de Datos\n\nEl presente correo da seguimiento a mi anterior comunicación del 23 de octubre y es un recordatorio. En un intento por mejorar el servicio de Datos Abiertos, perfeccionar los Recursos de Datos que las Dependencias de la Administración Pública publican, y asegurar su accesibilidad y permanencia, esta Dirección General ha realizado un ejercicio de prueba -con la intención de hacerlo permanente- para comprobar el funcionamiento de la descarga de los recursos de datos. Durante dicha prueba, detectamos posibles problemas con los siguientes recursos de datos bajo su responsabilidad","administrador_de_datos"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","152","closed","1250033548",2015-08-24,"Inventario de Datos Abiertos SNICS","Buen día","cumplimiento"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","1456","closed","1484867767",2015-11-12,"Datos Abiertos","Buenas tardes Ing. Abraham González\n\nCon el gusto de haberlo saludado en persona y como acordamos esta mañana, con el objetivo de resolver las cuestiones comentadas durante nuestra reunión, le remito nuestro número telefónico (50935300 ext","enlace"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","448","closed","1225853917",2015-09-02,"Inventario General de Datos de la SAGARPA","Este es un seguimiento de su solicitud anterior n.° #131 \Inventario General de Datos...\\n\nCoordinación de la Estrategia Digital Nacional.\nDirección General de Datos Abiertos.\n\nEscuadrón de Datos Abiertos.\n\n\n\nPor medio del presente me permito enviar el Inventario General de Datos de la SAGARPA actualizado, con base en la revisión indicada en el correo que antecede al presente.\n\n\n\nQuedamos atentos a sus comentarios.\n\nSaludos.\n\n\n\n\nA T E N T A M E N T E\n\n\nIng. A. Isaac Ruiz Arias, PMP®\nSubdirector de Gestión y Desregulación de procesos\n\n[cid","inventario"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","1339","closed","1225853927",2015-10-29,"Solicitud de aclaración de dudas y de una reunión. SAGARPA","Buenas tardes;\nAt’n a","adela"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","761","closed","1678978558",2015-09-23,"Error ADELA CONADESUCA","Buen día escuadrón de datos en nombre del Fís. Mat. José Fernández Betanzos que actúa como Enlace Institucional y Administrador de datos abiertos del CONADESUCA, quisiera notificarles de que ocurre un problema al subir el Inventario de datos en ADELA, marca un error que indica que “La fecha estimada de publicación debe ser mayor a la actual” siendo esta 2015-09, el inventario de datos ya recibió su aprobación anteriormente, si pudieran indicarnos como proceder para darle seguimiento a la captura del Plan de Apertura, de antemano gracias y esperamos su respuesta.\n\n\n\n\n[cid","enlace"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","788","closed","1225853927",2015-09-24,"Error en la carga tanto del Inventario como del Plan de Apertura","Buenas tardes;\n\nDesde ayer hemos intentado cargar el inventario de datos en algunas ocasiones nos dice que ya fue cargado, pero al pasar a realizar el plan de apertura anos indica que primero hay que cargar el Inventario. Luego nos dice que hay que corregir porque los recursos deben estar agrupados en un solo conjunto de datos. Cargamos en el sistema, no hace nada, etc… cuando aparentemente ya nos dejó hacer cargar el Plan de Apertura, no aparecen todos los conjuntos de datos, cargamos la información de cada conjunto y “generamos” y simplemente no hace nada el sistema. Ahora nos dice que hay que cargar primero el “Inventario de datos” ¿¿¿???\n\nPueden ayudarnos de favor a revisar cual es el problema que existe en plataforma o en nuestro inventario?\n\nGracias, anexo Inventario de datos; así como algunas de las pantallas que capturamos en todo el proceso.\n\n[Firma1]\n[image003]\n\n________________________________\nwww.mexicoproduce.mx <http","administrador_de_datos"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","214","closed","1261218317",2015-08-27,"CONADESUCA Inventario de Datos Abiertos","Mtra. Ania Calderón Mariscal\nDirectora General de Datos Abiertos\nCoordinación de Estrategia Digital Nacional\nPresidencia de la República\n\nDando cumplimiento a los puntos 1.1 1.2 y 1.3 de la “GUÍA de Implementación de la Política de Datos Abiertos” publicada el 18 de junio del presente año, en el Diario Oficial de la Federación, se envía en anexo al presente la siguiente información","check_compliance"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","659","closed","1225853927",2015-09-18,"Comentarios del archivo","Buenas tardes;\r\n\r\nSolo es para comentarles del formato que se puede descargar de “ADELA” y usar para reportar el inventario institucional de datos.\r\n\r\n1. En dicho archivo ponen 3 ejemplos en la columna E-“Tiene datos Privados”. En los ejemplos de Datos Privados y restringidos considero que están invertidos, por lo siguiente","gobierno"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","131","closed","1225853917",2015-08-21,"Inventario General de Datos de la SAGARPA","Coordinación de la Estrategia Digital Nacional.\nDirección General de Datos Abiertos.\n\nA través del presente me permito enviar el Inventario General de Datos de la SAGARPA, así como la minuta de la 2ª Sesión de 2015 del Grupo de Trabajo Institucional de Datos Abiertos (GIDA), cuyo tema principal fue revisar, aprobar y formalizar dicho inventario.\n\nSe emitieron los siguientes recursos de datos","check_compliance"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","504","closed","1225853927",2015-09-08,"Duda","Buenas tardes;\n\nSolo para preguntar sobre la Columna A “Visión institucional de datos abiertos” del archivo plan de apertura. Cada “generador de información” debe poner su visión? O con una redacción general es suficiente?\n\nGracias, quedo en espera de su pronta y amable respuesta.\n\n[Firma1]\n[image003]\n\n________________________________\nwww.mexicoproduce.mx <http","medioambiente"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","1201","closed","1225853847",2015-10-23,"Accesibilidad y Permanencia Recursos de Datos","Estimado Administrador de Datos\n\nEn un intento por mejorar el servicio de Datos Abiertos, perfeccionar los Recursos de Datos que las Dependencias de la Administración Pública publican, y asegurar su accesibilidad y permanencia, esta Dirección General ha realizado un ejercicio de prueba -con la intención de hacerlo permanente- para comprobar el funcionamiento de la descarga de los recursos de datos. Durante dicha prueba, detectamos posibles problemas con los siguientes recursos de datos bajo su responsabilidad","administrador_de_datos"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","1694","open","1225853927",2015-12-09,"Errores del inventario SAGARPA","Estimado Yosu;\n\nTe envío las dudas y correcciones de ADELA cabe señalar que ahora repitió varios conjuntos de datos con sus respectivos recursos, como que “agrego” la información de ayer, en vez de sustituir los que ya estaba.\n\nQuedo atenta a tus comentarios.\n\n[cid","geografía"
"468330938","Secretaría de Agricultura Ganadería, Desarrollo Rural, Pesca y Alimentación","1821","solved","1261218377",2015-12-21,"Logo no visible","Buenas tardes\nPueden apoyarme con el logotipo del CONADESUCA, este ya se subió (mando pantallazo) y no refleja el cambio en el portal.\nMuchas gracias.\n\n[octavio.espinoza@sagarpa.gob.mx]<http","geografía"
"468425597","Colegio de la Frontera Norte","181","closed","1259723438",2015-08-26,"Inventario de datos de El Colegio de la Frontera Norte","A quien corresponda\n\nPor medio del presente hago envío el archivo en excel de el inventario de datos de El Colegio de la Frontera Norte así como un archivo en word con la minuta respectiva de la reunión en la que se trato, revisó y aprobó la información por el grupo de trabajo para el cumplimiento del punto 1.2 del tema datos abiertos.\n\nFavor de confirmar de recibido.\n\nQuedo a sus órdenes para cualquier duda o comentario al respecto.\n\nSaludos\nValentín Leyzaola\n\n\n\La información de este correo puede ser objeto de solicitudes de acceso a la información\,","inventario"
"468425597","Colegio de la Frontera Norte","1009","closed","1259723438",2015-10-13,"Error en Adela","Buen día estimado Yosu\nIntenté subir los archivos del inventario y la minuta desde diferentes navegadores intenté con Mozilla Firefox, Internet Explorer, Safari y Opera además del primero con el que estuve trabajando Google Chrome, el sistema presenta el mismo error\nTe envío un par de impresiones de pantalla","demografía"
"468425597","Colegio de la Frontera Norte","942","closed","1259723438",2015-10-07,"Consulta sobre Plan de Apertura","A quien corresponda\n\nReciba un cordial saludo quien le escribe Valentín Leyzaola,  Administrador del grupo de trabajo de datos abiertos de El Colegio de la Frontera Norte.\nLe comento que en el grupo hemos seguido los pasos indicados de las guías (http","administrador"
"468425597","Colegio de la Frontera Norte","964","closed","1259723438",2015-10-09,"screen shot","[Imágenes integradas 1]\n\n\n\n\n\nQuedo a sus órdenes para cualquier duda o comentario al respecto\n\nSaludos\nValentín Leyzaola\n\n\n\La información de este correo puede ser objeto de solicitudes de acceso a la información\","demografía"
"468425597","Colegio de la Frontera Norte","943","closed","1484867697",2015-10-07,"Re","Enterado\nGracias Valentín\n\nEnviado desde PMD iPad\n\nEl 07/10/2015 a las 2","closed_by_merge"
"468487647","Instituto Nacional de Antropología e Historia","1333","closed","1257647747",2015-10-29,"2do Ticket","Estimados","demografía"
"468487647","Instituto Nacional de Antropología e Historia","1068","closed","1257647747",2015-10-19,"INAH-Solicitud de usuario-Administrador de datos Fue designado pero no le han dado usuario","Estimados","adela"
"468487647","Instituto Nacional de Antropología e Historia","1431","closed","1257647747",2015-11-09,"INAH_ Consulta para llevar a cabo una corrección URL con forme a guía/documentación","Estimados","adela"
"468487647","Instituto Nacional de Antropología e Historia","677","closed","1257647747",2015-09-21,"INAH-Plataforma ADELA Credenciales de acesso para el Enlace y Administrador de Datos Abiertos.,","Estimada Mtra. Ania Calderon\n\nPor instrucciones del Lic. Juan Carlos Herrejón Director de Procesos y Servicios Informáticos, y Administrador de datos en el INAH, solicito su apoyo para que le sean reenviadas las credenciales de acceso a la plataforma ADELA, tanto al Enlace, como al Administrador de Datos Abiertos de nuestra Institución. Estas credenciales deberían haber llegado el 11 de septiembre, sin embargo no las recibieron.\n\nSin más por el momento, aprovecho para enviarles un cordial saludo.\n\n\n\n\n[https","demografía"
"468487647","Instituto Nacional de Antropología e Historia","1075","closed","1257647747",2015-10-19,"INAH-Solicitud de usuario-Administrador de datos \No se recupera contraseña del sistema\","Estimados!\n\nSolicito su apoyo dado que no llega correo alguno a la cuenta de correo  juancarlos_herrejon@inah.gob.mx   a pesar de usar el medio de \recuperación de contraseña\ de ADELA.\n\neso nos lleva a pensar que el usuario juancarlos_herrejon@inah.gob.mx no está dado de alta en ADELA, ya que","adela"
"468487647","Instituto Nacional de Antropología e Historia","830","closed","1710031718",2015-09-25,"ADELA Inventario INAH y Minuta Grupo de Trabajo","Escuadrón de datos del\nPlan de Apertura Institucional\n\nPor instrucciones de la Lic. María del Perpetuo Socorro Villarreal Escárrega Coordinadora Nacional de Asuntos Jurídicos del Instituto Nacional de Antropología e Historia y Enlace Institucional de Datos Abiertos, me permito informar lo siguiente","demografía"
